t,o,h,l,c,v
2025-11-12 19:33:00+00:00,4202.7,4205.5,4202.0,4205.4,405
2025-11-12 19:34:00+00:00,4205.4,4206.1,4204.3,4206.1,308
2025-11-12 19:35:00+00:00,4206.0,4206.1,4204.2,4205.1,349
2025-11-12 19:36:00+00:00,4205.1,4206.3,4205.0,4205.5,309
2025-11-12 19:37:00+00:00,4205.5,4206.0,4204.9,4204.9,162
2025-11-12 19:38:00+00:00,4204.9,4205.0,4203.4,4203.9,232
2025-11-12 19:39:00+00:00,4203.5,4204.4,4202.2,4202.5,357
2025-11-12 19:40:00+00:00,4202.4,4202.5,4200.8,4201.1,539
2025-11-12 19:41:00+00:00,4201.7,4201.9,4200.0,4200.8,391
2025-11-12 19:42:00+00:00,4200.7,4201.4,4199.8,4200.3,255
2025-11-12 19:43:00+00:00,4200.4,4203.4,4199.8,4203.0,322
2025-11-12 19:44:00+00:00,4202.8,4203.0,4200.3,4200.9,250
2025-11-12 19:45:00+00:00,4200.9,4203.6,4200.7,4202.7,224
2025-11-12 19:46:00+00:00,4202.7,4204.7,4202.7,4203.9,209
2025-11-12 19:47:00+00:00,4203.9,4205.6,4203.1,4204.8,396
2025-11-12 19:48:00+00:00,4204.7,4205.0,4203.7,4204.9,141
2025-11-12 19:49:00+00:00,4204.9,4205.0,4203.7,4203.9,129
2025-11-12 19:50:00+00:00,4203.8,4204.3,4201.6,4201.6,314
2025-11-12 19:51:00+00:00,4201.7,4202.9,4201.5,4202.5,266
2025-11-12 19:52:00+00:00,4202.8,4204.5,4202.3,4204.5,162
2025-11-12 19:53:00+00:00,4204.3,4205.5,4203.4,4205.3,279
2025-11-12 19:54:00+00:00,4205.3,4206.0,4205.0,4205.5,216
2025-11-12 19:55:00+00:00,4205.5,4205.6,4203.6,4203.7,236
2025-11-12 19:56:00+00:00,4203.5,4203.9,4202.2,4203.6,320
2025-11-12 19:57:00+00:00,4203.3,4203.8,4201.2,4201.8,203
2025-11-12 19:58:00+00:00,4202.0,4202.9,4201.0,4202.2,217
2025-11-12 19:59:00+00:00,4202.3,4203.5,4202.0,4203.4,172
2025-11-12 20:00:00+00:00,4203.2,4203.5,4201.3,4201.8,342
2025-11-12 20:01:00+00:00,4202.0,4203.0,4200.5,4201.3,334
2025-11-12 20:02:00+00:00,4201.4,4201.9,4199.4,4201.0,332
2025-11-12 20:03:00+00:00,4201.3,4202.9,4201.1,4201.9,235
2025-11-12 20:04:00+00:00,4202.0,4203.4,4202.0,4203.1,119
2025-11-12 20:05:00+00:00,4202.8,4202.9,4201.4,4201.5,130
2025-11-12 20:06:00+00:00,4201.7,4201.7,4197.9,4198.2,462
2025-11-12 20:07:00+00:00,4198.4,4199.2,4197.1,4197.4,484
2025-11-12 20:08:00+00:00,4197.6,4201.8,4195.8,4201.8,1020
2025-11-12 20:09:00+00:00,4201.9,4202.8,4200.7,4200.9,347
2025-11-12 20:10:00+00:00,4200.8,4202.9,4200.5,4202.3,265
2025-11-12 20:11:00+00:00,4202.1,4203.9,4201.5,4203.5,399
2025-11-12 20:12:00+00:00,4203.2,4203.5,4201.4,4202.9,262
2025-11-12 20:13:00+00:00,4202.7,4203.2,4202.2,4202.9,147
2025-11-12 20:14:00+00:00,4203.0,4203.5,4202.6,4203.3,133
2025-11-12 20:15:00+00:00,4203.4,4205.6,4202.8,4204.7,376
2025-11-12 20:16:00+00:00,4204.5,4204.5,4201.1,4201.3,254
2025-11-12 20:17:00+00:00,4201.2,4203.1,4200.9,4202.4,289
2025-11-12 20:18:00+00:00,4202.3,4202.7,4201.1,4201.1,113
2025-11-12 20:19:00+00:00,4201.0,4202.1,4201.0,4201.6,147
2025-11-12 20:20:00+00:00,4201.8,4203.9,4201.6,4202.7,231
2025-11-12 20:21:00+00:00,4203.0,4204.0,4202.3,4202.3,234
2025-11-12 20:22:00+00:00,4202.3,4202.6,4200.6,4200.9,152
2025-11-12 20:23:00+00:00,4200.7,4201.2,4199.8,4200.4,265
2025-11-12 20:24:00+00:00,4200.4,4201.6,4199.9,4200.8,184
2025-11-12 20:25:00+00:00,4200.6,4201.3,4200.1,4200.9,103
2025-11-12 20:26:00+00:00,4201.0,4201.6,4200.0,4200.9,122
2025-11-12 20:27:00+00:00,4200.9,4202.0,4200.6,4201.6,126
2025-11-12 20:28:00+00:00,4201.4,4201.5,4200.6,4200.9,86
2025-11-12 20:29:00+00:00,4200.9,4202.0,4200.9,4201.5,130
2025-11-12 20:30:00+00:00,4201.6,4201.6,4199.6,4199.8,150
2025-11-12 20:31:00+00:00,4199.8,4201.3,4199.6,4201.1,192
2025-11-12 20:32:00+00:00,4201.0,4203.2,4200.9,4202.9,237
2025-11-12 20:33:00+00:00,4202.7,4203.7,4201.5,4202.0,222
2025-11-12 20:34:00+00:00,4201.7,4202.4,4200.3,4200.7,465
2025-11-12 20:35:00+00:00,4200.7,4201.4,4200.1,4200.6,192
2025-11-12 20:36:00+00:00,4201.0,4201.0,4199.0,4199.3,245
2025-11-12 20:37:00+00:00,4199.5,4200.1,4198.2,4198.4,263
2025-11-12 20:38:00+00:00,4198.5,4199.8,4198.0,4198.9,290
2025-11-12 20:39:00+00:00,4198.9,4199.8,4198.6,4199.2,171
2025-11-12 20:40:00+00:00,4199.6,4200.7,4199.5,4200.6,164
2025-11-12 20:41:00+00:00,4200.6,4201.3,4199.8,4201.0,195
2025-11-12 20:42:00+00:00,4201.1,4201.5,4199.3,4200.5,178
2025-11-12 20:43:00+00:00,4200.4,4200.4,4198.9,4199.9,139
2025-11-12 20:44:00+00:00,4199.8,4201.9,4199.8,4201.8,124
2025-11-12 20:45:00+00:00,4201.7,4202.6,4201.0,4201.9,220
2025-11-12 20:46:00+00:00,4201.9,4201.9,4200.6,4200.8,134
2025-11-12 20:47:00+00:00,4200.9,4200.9,4199.7,4200.4,113
2025-11-12 20:48:00+00:00,4200.3,4200.5,4199.5,4199.5,161
2025-11-12 20:49:00+00:00,4199.7,4200.4,4199.2,4199.2,107
2025-11-12 20:50:00+00:00,4199.3,4200.8,4198.8,4200.8,158
2025-11-12 20:51:00+00:00,4200.9,4203.4,4200.8,4202.7,352
2025-11-12 20:52:00+00:00,4202.6,4205.2,4202.3,4203.2,636
2025-11-12 20:53:00+00:00,4203.3,4205.2,4202.5,4202.6,383
2025-11-12 20:54:00+00:00,4202.6,4202.9,4200.8,4201.1,201
2025-11-12 20:55:00+00:00,4201.2,4202.2,4200.5,4201.9,173
2025-11-12 20:56:00+00:00,4201.7,4202.1,4200.8,4201.0,150
2025-11-12 20:57:00+00:00,4201.1,4201.3,4199.6,4200.7,209
2025-11-12 20:58:00+00:00,4200.7,4201.3,4200.3,4200.4,148
2025-11-12 20:59:00+00:00,4200.4,4201.8,4199.8,4201.2,400
